2026-04-25 21:01:58,247 INFO Thread-1309 Boot callback triggered=btn-boot-enter hanged_clicks=1 confirm_clicks=7 iface=eth0
2026-04-25 21:01:58,250 INFO Thread-1309 Boot confirm requested
2026-04-25 21:01:58,254 INFO Thread-1309 Boot confirm ignored state=running message=Raising stand height to 0.08 m.
2026-04-25 21:01:58,257 INFO Thread-1309 Boot callback snapshot state=running running=True err=None message=Raising stand height to 0.08 m.
2026-04-25 21:01:58,472 INFO Thread-1311 Boot callback triggered=btn-boot-enter hanged_clicks=1 confirm_clicks=8 iface=eth0
2026-04-25 21:01:58,475 INFO Thread-1311 Boot confirm requested
2026-04-25 21:01:58,477 INFO Thread-1311 Boot confirm ignored state=running message=Raising stand height to 0.08 m.
2026-04-25 21:01:58,480 INFO Thread-1311 Boot callback snapshot state=running running=True err=None message=Raising stand height to 0.08 m.
2026-04-25 21:02:08,264 INFO Thread-161 Boot height=0.08 mode=None
2026-04-25 21:02:18,270 INFO Thread-161 Boot state=running message=Raising stand height to 0.10 m.
2026-04-25 21:02:28,329 INFO Thread-161 Boot height=0.10 mode=None
2026-04-25 21:02:38,334 INFO Thread-161 Boot state=running message=Raising stand height to 0.12 m.
2026-04-25 21:02:48,392 INFO Thread-161 Boot height=0.12 mode=None
2026-04-25 21:02:58,396 INFO Thread-161 Boot state=running message=Raising stand height to 0.14 m.
2026-04-25 21:03:08,452 INFO Thread-161 Boot height=0.14 mode=None
2026-04-25 21:03:18,459 INFO Thread-161 Boot state=running message=Raising stand height to 0.16 m.
2026-04-25 21:03:18,525 INFO Thread-2443 Boot callback triggered=btn-boot-enter hanged_clicks=1 confirm_clicks=9 iface=eth0
2026-04-25 21:03:18,529 INFO Thread-2443 Boot confirm requested
2026-04-25 21:03:18,533 INFO Thread-2443 Boot confirm ignored state=running message=Raising stand height to 0.16 m.
2026-04-25 21:03:18,536 INFO Thread-2443 Boot callback snapshot state=running running=True err=None message=Raising stand height to 0.16 m.
2026-04-25 21:03:18,670 INFO Thread-161 Boot height=0.16 mode=0
2026-04-25 21:03:18,829 INFO Thread-161 Boot state=running message=Raising stand height to 0.18 m.
2026-04-25 21:03:19,019 INFO Thread-2450 Boot callback triggered=btn-boot-enter hanged_clicks=1 confirm_clicks=10 iface=eth0
2026-04-25 21:03:19,021 INFO Thread-2450 Boot confirm requested
